mol_id,status,HOMO_eV,LUMO_eV,HOMO_LUMO_gap_eV,error,split
MOL_25613,success,-9.13790445,-8.37890666,0.75899779,,test
MOL_37342,success,-8.91104177,-8.5966037,0.31443807,,test
MOL_78059,success,-9.02438315,-8.51637161,0.50801154,,test
MOL_92302,success,-9.17927688,-8.3030838,0.87619308,,test
MOL_06760,success,-9.29550235,-8.18061363,1.11488872,,test
MOL_51298,success,-9.03167073,-8.45882896,0.57284176,,test
MOL_50406,success,-9.15863537,-8.33819659,0.82043878,,test
MOL_00992,success,-9.14600294,-8.32755455,0.81844839,,test
MOL_66505,success,-9.08294546,-8.40981204,0.67313343,,test
MOL_94701,success,-8.92104749,-8.62179021,0.29925728,,test
MOL_14027,success,-9.24147656,-8.1571452,1.08433135,,test
MOL_01520,success,-9.21225875,-8.29622944,0.9160293,,test
MOL_59045,success,-9.1165832,-8.37251436,0.74406884,,test
MOL_02449,success,-8.91240382,-8.60678201,0.30562181,,test
MOL_07975,success,-9.25190371,-8.26812435,0.98377935,,test
MOL_79312,success,-9.25226674,-8.25377831,0.99848842,,test
MOL_94934,success,-9.2041766,-8.28661403,0.91756257,,test
MOL_11176,success,-9.15266966,-8.34608068,0.80658898,,test
MOL_89639,success,-9.38537448,-8.09657129,1.28880318,,test
MOL_92542,success,-9.17394583,-8.26369058,0.91025525,,test
MOL_98150,success,-8.86509026,-8.63335,0.23174026,,test
MOL_92824,success,-9.32303507,-8.12348693,1.19954815,,test
MOL_29538,success,-8.78213991,-8.73365263,0.04848728,,test
MOL_76892,success,-9.6651081,-7.70576424,1.95934386,,test
MOL_49354,success,-9.08908738,-8.3264981,0.76258929,,test
MOL_94230,success,-9.3556355,-8.06349233,1.29214317,,test
MOL_70157,success,-9.16724927,-8.34724109,0.82000817,,test
MOL_89680,success,-9.17997511,-8.36368222,0.8162929,,test
MOL_31749,success,-9.33898962,-8.05915174,1.27983788,,test
MOL_19983,success,-8.84612615,-8.65409468,0.19203148,,test
MOL_97612,success,-9.39177399,-8.02962681,1.36214718,,test
MOL_79911,success,-8.88762416,-8.62444684,0.26317733,,test
MOL_57258,success,-9.36068874,-8.10971449,1.25097425,,test
MOL_47496,success,-9.16061059,-8.36479638,0.79581421,,test
MOL_44780,success,-9.35385256,-8.08548136,1.2683712,,test
MOL_40930,success,-8.97252381,-8.62156252,0.3509613,,test
MOL_32466,success,-8.86867217,-8.65987225,0.20879992,,test
MOL_29700,success,-9.32628965,-8.09040598,1.23588367,,test
MOL_94363,success,-8.98746342,-8.53231212,0.4551513,,test
MOL_56317,success,-9.29159352,-8.12162934,1.16996418,,test
MOL_91179,success,-8.84639127,-8.68845838,0.15793289,,test
MOL_59100,success,-9.18539571,-8.37356683,0.81182887,,test
MOL_42762,success,-9.11829278,-8.36067966,0.75761312,,test
MOL_98024,success,-9.09673163,-8.31254805,0.78418358,,test
MOL_37717,success,-9.19047676,-8.26169785,0.92877891,,test
MOL_95080,success,-9.20925733,-8.33070453,0.8785528,,test
MOL_50157,success,-9.01986969,-8.48573105,0.53413863,,test
MOL_09005,success,-9.1450298,-8.34323185,0.80179795,,test
MOL_71126,success,-9.10023484,-8.44593899,0.65429585,,test
MOL_26277,success,-9.26746263,-8.22379895,1.04366368,,test
MOL_78954,success,-9.40929559,-8.06423098,1.34506461,,test
MOL_54427,success,-9.34820151,-8.10493123,1.24327028,,test
MOL_34831,success,-8.89500523,-8.59875514,0.29625009,,test
MOL_64703,success,-9.00118594,-8.492611,0.50857495,,test
MOL_53807,success,-9.16593617,-8.31396901,0.85196715,,test
MOL_85317,success,-9.31120475,-8.17993347,1.13127128,,test
MOL_05284,success,-8.94529019,-8.58599437,0.35929582,,test
MOL_75046,success,-8.90269529,-8.67841442,0.22428087,,test
MOL_57026,success,-9.32965384,-8.16277109,1.16688275,,test
MOL_25987,success,-9.16596635,-8.38405551,0.78191084,,test
MOL_36049,success,-9.26849386,-8.23057665,1.03791721,,test
MOL_47637,success,-9.44136198,-8.05268149,1.38868049,,test
MOL_69041,success,-9.38997961,-8.00002453,1.38995508,,test
MOL_90844,success,-9.33594296,-8.1276347,1.20830826,,test
MOL_72172,success,-9.08504568,-8.38769567,0.69735001,,test
MOL_34464,success,-9.25380564,-8.2295238,1.02428184,,test
MOL_22793,success,-9.14622266,-8.38105009,0.76517258,,test
MOL_60957,success,-9.09985424,-8.37079947,0.72905477,,test
MOL_28971,success,-9.14034698,-8.36152024,0.77882674,,test
MOL_65033,success,-9.30240251,-8.13830978,1.16409273,,test
MOL_31292,success,-9.17641362,-8.3360248,0.84038881,,test
MOL_38246,success,-8.82493424,-8.709097,0.11583724,,test
MOL_71838,success,-9.33283234,-8.19358626,1.13924607,,test
MOL_41641,success,-9.40253402,-8.08471242,1.3178216,,test
MOL_80833,success,-9.07908838,-8.41539541,0.66369297,,test
MOL_93396,success,-9.52253562,-7.94103026,1.58150535,,test
MOL_25021,success,-9.49279799,-7.91246883,1.58032916,,test
MOL_95399,success,-9.28583517,-8.25382765,1.03200752,,test
MOL_66961,success,-9.23910259,-8.30762735,0.93147523,,test
MOL_10564,success,-9.31276055,-8.14932947,1.16343108,,test
MOL_80328,success,-9.09229691,-8.41229757,0.67999935,,test
MOL_26123,success,-8.88908299,-8.61886677,0.27021622,,test
MOL_68584,success,-9.41660241,-7.98021805,1.43638436,,test
MOL_30122,success,-8.77814395,-8.73181724,0.04632671,,test
MOL_02349,success,-9.02017449,-8.48753542,0.53263907,,test
MOL_53842,success,-8.89920272,-8.62437888,0.27482384,,test
MOL_08913,success,-9.02137697,-8.52417399,0.49720298,,test
MOL_72967,success,-9.31326217,-8.11796168,1.1953005,,test
MOL_29569,success,-9.19647365,-8.31302568,0.88344797,,test
MOL_17401,success,-9.06868233,-8.50164344,0.56703889,,test
MOL_01713,success,-8.90441247,-8.54978334,0.35462914,,test
MOL_25965,success,-9.16721113,-8.3082543,0.85895683,,test
MOL_38020,success,-9.00953313,-8.57045378,0.43907935,,test
MOL_46798,success,-9.16408989,-8.4156357,0.74845419,,test
MOL_59579,success,-9.06641305,-8.40395521,0.66245784,,test
MOL_68374,success,-9.36825005,-8.13623823,1.23201182,,test
MOL_10671,success,-9.33520896,-8.16726252,1.16794643,,test
MOL_12371,success,-9.47550663,-8.01377341,1.46173322,,test
MOL_29286,success,-9.13785301,-8.39882522,0.73902779,,test
MOL_11521,success,-8.79300299,-8.70329325,0.08970974,,test
MOL_75206,success,-8.89983198,-8.67812175,0.22171023,,test
MOL_27976,success,-9.20211303,-8.26562415,0.93648889,,test
MOL_24053,success,-9.2685013,-8.18116087,1.08734043,,test
MOL_54905,success,-9.04096832,-8.48410771,0.55686062,,test
MOL_24070,success,-8.96240843,-8.56406395,0.39834448,,test
MOL_78708,success,-9.22643485,-8.26767649,0.95875836,,test
MOL_17863,success,-8.94753341,-8.52858231,0.4189511,,test
MOL_18176,success,-9.25713765,-8.20314237,1.05399529,,test
MOL_57579,success,-9.17962244,-8.2976315,0.88199094,,test
MOL_94757,success,-8.95318885,-8.57072983,0.38245902,,test
MOL_64928,success,-8.83850474,-8.66547313,0.17303161,,test
MOL_07311,success,-9.41384244,-8.06523923,1.3486032,,test
MOL_30402,success,-9.34732611,-8.11440199,1.23292412,,test
MOL_61520,success,-9.18195323,-8.35704071,0.82491252,,test
MOL_24249,success,-9.26942143,-8.24404001,1.02538141,,test
MOL_93070,success,-9.09300884,-8.44860689,0.64440195,,test
MOL_53786,success,-9.17492055,-8.30141597,0.87350458,,test
MOL_99784,success,-9.24874762,-8.23786263,1.010885,,test
MOL_28866,success,-9.35179433,-8.20875248,1.14304185,,test
MOL_78170,success,-8.90833461,-8.63767031,0.2706643,,test
MOL_82658,success,-8.80500894,-8.69631658,0.10869237,,test
MOL_62728,success,-9.54540886,-7.9074396,1.63796927,,test
MOL_69497,success,-9.21411651,-8.35620873,0.85790778,,test
MOL_82798,success,-9.05558833,-8.42856852,0.62701982,,test
MOL_40709,success,-9.46921799,-7.99739953,1.47181846,,test
MOL_75813,success,-9.18191654,-8.36217063,0.81974591,,test
MOL_04235,success,-9.23813496,-8.26303063,0.97510433,,test
MOL_75006,success,-9.10859319,-8.400989,0.7076042,,test
MOL_75853,success,-9.17168909,-8.35878589,0.81290321,,test
MOL_50258,success,-9.11765333,-8.29856345,0.81908988,,test
MOL_10590,success,-9.47934941,-7.94193378,1.53741563,,test
MOL_23422,success,-9.48368095,-8.01689423,1.46678672,,test
MOL_06687,success,-9.09974956,-8.39707045,0.70267911,,test
MOL_37300,success,-9.00278188,-8.47984717,0.52293471,,test
MOL_22156,success,-8.89711273,-8.65243635,0.24467638,,test
MOL_36112,success,-9.28108044,-8.18710309,1.09397735,,test
MOL_43838,success,-8.94907432,-8.51283448,0.43623984,,test
MOL_91742,success,-9.04067017,-8.5009689,0.53970126,,test
MOL_25717,success,-9.15653356,-8.40540768,0.75112589,,test
MOL_50345,success,-9.07040748,-8.49201469,0.57839279,,test
MOL_65493,success,-9.07364286,-8.45996295,0.61367991,,test
MOL_26088,success,-9.24278065,-8.23528744,1.00749321,,test
MOL_63763,success,-9.05796701,-8.33545462,0.72251239,,test
MOL_70248,success,-9.22352232,-8.2159601,1.00756223,,test
MOL_10270,success,-9.04052285,-8.48754956,0.55297329,,test
MOL_81006,success,-9.33412288,-8.12798559,1.20613729,,test
MOL_13198,success,-8.97656693,-8.53129424,0.44527269,,test
MOL_81018,success,-9.25161627,-8.22927944,1.02233682,,test
MOL_14793,success,-8.91171006,-8.66727287,0.24443718,,test
MOL_24121,success,-8.86366029,-8.64979299,0.2138673,,test
MOL_26167,success,-9.15166058,-8.39885513,0.75280545,,test
MOL_11880,success,-9.06565545,-8.50483174,0.5608237,,test
MOL_19178,success,-9.12520876,-8.4110537,0.71415506,,test
MOL_06218,success,-9.07891289,-8.46449626,0.61441663,,test
MOL_12322,success,-9.2368729,-8.26863521,0.96823769,,test
MOL_97346,success,-8.99932657,-8.56666914,0.43265743,,test
MOL_22825,success,-9.24764976,-8.24130469,1.00634507,,test
MOL_76197,success,-9.29668685,-8.27831665,1.0183702,,test
MOL_03264,success,-9.01653395,-8.51532689,0.50120706,,test
MOL_30167,success,-9.15824019,-8.35459269,0.80364749,,test
MOL_39948,success,-9.36118516,-7.95786189,1.40332327,,test
MOL_34223,success,-9.15890451,-8.29858509,0.86031942,,test
MOL_01640,success,-9.48882184,-7.97660794,1.51221391,,test
MOL_38827,success,-8.95449112,-8.58019841,0.37429271,,test
MOL_76030,success,-9.08599511,-8.49061186,0.59538325,,test
MOL_97222,success,-9.28955264,-8.24311089,1.04644175,,test
MOL_34823,success,-8.80306192,-8.75757396,0.04548796,,test
MOL_70027,success,-9.05713562,-8.39728945,0.65984617,,test
MOL_12126,success,-9.10021526,-8.38049228,0.71972297,,test
MOL_16687,success,-8.98948554,-8.5277511,0.46173444,,test
MOL_98230,success,-9.35002287,-8.04221353,1.30780935,,test
MOL_54169,success,-8.9270737,-8.56773183,0.35934187,,test
MOL_09165,success,-9.03575522,-8.47991639,0.55583883,,test
MOL_16360,success,-9.05630053,-8.46186655,0.59443398,,test
MOL_94047,success,-9.12164238,-8.39787421,0.72376817,,test
MOL_35635,success,-8.79691753,-8.70616871,0.09074882,,test
MOL_81186,success,-9.33779593,-8.13329517,1.20450077,,test
MOL_35295,success,-9.14063101,-8.3743619,0.76626911,,test
MOL_28647,success,-8.92991075,-8.47494211,0.45496863,,test
MOL_22824,success,-9.15346409,-8.38422841,0.76923567,,test
MOL_98534,success,-8.8060772,-8.72921686,0.07686034,,test
MOL_10905,success,-9.24669252,-8.26134313,0.98534938,,test
MOL_94361,success,-9.19906984,-8.26855731,0.93051252,,test
MOL_99173,success,-9.26188363,-8.26217188,0.99971175,,test
MOL_95230,success,-9.35261156,-8.16784416,1.1847674,,test
MOL_85581,success,-8.78530342,-8.69352992,0.0917735,,test
MOL_37517,success,-9.3558062,-8.05524416,1.30056204,,test
MOL_90102,success,-9.32293192,-8.16323591,1.15969601,,test
MOL_50686,success,-9.29966141,-8.16452033,1.13514108,,test
MOL_32328,success,-9.02732454,-8.50382776,0.52349678,,test
MOL_15025,success,-9.01524297,-8.52735793,0.48788504,,test
MOL_26986,success,-9.30783808,-8.19345256,1.11438551,,test
MOL_47663,success,-9.15051548,-8.28848892,0.86202657,,test
MOL_36192,success,-8.96479153,-8.54928419,0.41550734,,test
MOL_20707,success,-9.04639691,-8.31029386,0.73610305,,test
MOL_44100,success,-9.23395831,-8.32838408,0.90557423,,test
MOL_44007,success,-9.25611118,-8.29675476,0.95935642,,test
MOL_44560,success,-9.08838431,-8.37605853,0.71232578,,test
MOL_60420,success,-9.04887558,-8.44435868,0.6045169,,test
MOL_60050,success,-9.16028921,-8.35267279,0.80761641,,test
MOL_66324,success,-9.31405559,-8.11035382,1.20370177,,test
MOL_83439,success,-9.42187539,-8.01470157,1.40717382,,test
MOL_26953,success,-9.2659441,-8.18719549,1.07874861,,test
MOL_19241,success,-9.17902887,-8.34479814,0.83423073,,test
MOL_59771,success,-8.80247334,-8.72863508,0.07383827,,test
MOL_08075,success,-9.10368559,-8.36161183,0.74207376,,test
MOL_38342,success,-9.10674143,-8.41651564,0.69022579,,test
MOL_60492,success,-9.49488523,-7.94110595,1.55377928,,test
MOL_97882,success,-9.34326954,-8.08741253,1.25585701,,test
MOL_52632,success,-9.07871645,-8.36308838,0.71562808,,test
MOL_44374,success,-9.07072218,-8.38744633,0.68327585,,test
MOL_52290,success,-8.96271792,-8.58835322,0.3743647,,test
MOL_26154,success,-9.09536393,-8.38060052,0.7147634,,test
MOL_58964,success,-9.02142726,-8.43304124,0.58838601,,test
MOL_43080,success,-9.18102472,-8.29761566,0.88340905,,test
MOL_48996,success,-9.12387558,-8.37294959,0.75092599,,test
MOL_20229,success,-9.02596179,-8.52056176,0.50540003,,test
MOL_81794,success,-8.77983735,-8.76320498,0.01663238,,test
MOL_04354,success,-8.98057562,-8.48981768,0.49075793,,test
MOL_36783,success,-9.10656504,-8.38799558,0.71856946,,test
MOL_79336,success,-9.3050371,-8.22356342,1.08147369,,test
MOL_36376,success,-9.15384511,-8.34091041,0.8129347,,test
MOL_63048,success,-9.26992864,-8.15935291,1.11057574,,test
MOL_37950,success,-8.83155076,-8.69745361,0.13409715,,test
MOL_83669,success,-9.14055552,-8.3673151,0.77324042,,test
MOL_89224,success,-9.19790626,-8.31530882,0.88259744,,test
MOL_00929,success,-9.13934005,-8.34515269,0.79418736,,test
MOL_25336,success,-8.84007507,-8.68411354,0.15596153,,test
MOL_62246,success,-9.10545315,-8.34801642,0.75743674,,test
MOL_79122,success,-9.23088584,-8.19817712,1.03270872,,test
MOL_78883,success,-8.89429045,-8.59827334,0.29601711,,test
MOL_79773,success,-9.10385056,-8.35908397,0.74476659,,test
MOL_61416,success,-9.31276462,-8.18371784,1.12904678,,test
MOL_74751,success,-9.31200823,-8.22880565,1.08320258,,test
MOL_72710,success,-9.41869452,-8.00338825,1.41530628,,test
MOL_89920,success,-9.15297399,-8.38979142,0.76318257,,test
MOL_39918,success,-9.27848958,-8.17936165,1.09912794,,test
MOL_03033,success,-9.24072032,-8.18931569,1.05140462,,test
MOL_42470,success,-8.91070542,-8.53025127,0.38045416,,test
MOL_53530,success,-8.92467225,-8.63703915,0.2876331,,test
MOL_90477,success,-9.20001919,-8.34201079,0.85800839,,test
MOL_97911,success,-9.07378632,-8.45476002,0.6190263,,test
MOL_71200,success,-9.22974917,-8.33418448,0.89556468,,test
MOL_21749,success,-9.03540441,-8.48029197,0.55511244,,test
MOL_97771,success,-9.08241241,-8.48136277,0.60104964,,test
MOL_49967,success,-8.8527251,-8.69859267,0.15413243,,test
MOL_94424,success,-9.15743099,-8.28463367,0.87279732,,test
MOL_62055,success,-9.21919652,-8.29017326,0.92902327,,test
MOL_42926,success,-9.13452553,-8.38072233,0.7538032,,test
MOL_12820,success,-9.18603316,-8.25049784,0.93553531,,test
MOL_94307,success,-9.372441,-8.090039,1.282402,,test
MOL_70414,success,-9.03328052,-8.44203702,0.59124349,,test
MOL_51895,success,-8.89721511,-8.5201745,0.3770406,,test
MOL_69065,success,-8.89067047,-8.60661718,0.2840533,,test
MOL_66972,success,-9.24275253,-8.27360177,0.96915077,,test
MOL_37768,success,-9.22111545,-8.18130132,1.03981413,,test
MOL_18230,success,-8.79899047,-8.73838453,0.06060594,,test
MOL_30701,success,-9.14832159,-8.34204873,0.80627286,,test
MOL_65813,success,-9.3910085,-8.06234945,1.32865905,,test
MOL_55087,success,-9.02841023,-8.47050423,0.557906,,test
MOL_93695,success,-9.12516916,-8.43503398,0.69013518,,test
MOL_56224,success,-9.08057535,-8.39018687,0.69038848,,test
MOL_85049,success,-9.32294532,-8.18054597,1.14239936,,test
MOL_80129,success,-9.1120801,-8.37971867,0.73236144,,test
MOL_53156,success,-9.04697139,-8.42494154,0.62202985,,test
MOL_49506,success,-9.19118205,-8.25433552,0.93684654,,test
MOL_15122,success,-8.92908441,-8.64511472,0.28396968,,test
MOL_89302,success,-9.22172975,-8.28477995,0.9369498,,test
MOL_89233,success,-9.09684424,-8.36312229,0.73372194,,test
MOL_58127,success,-9.24083805,-8.24994163,0.99089642,,test
MOL_96591,success,-9.06379331,-8.41521148,0.64858184,,test
MOL_41028,success,-9.43038808,-8.02521416,1.40517392,,test
MOL_16215,success,-8.84024518,-8.57853344,0.26171174,,test
MOL_06022,success,-8.97054963,-8.55735941,0.41319021,,test
MOL_54556,success,-9.29796497,-8.19463873,1.10332624,,test
MOL_53984,success,-9.36041414,-8.10302987,1.25738427,,test
MOL_93287,success,-9.0238959,-8.50336371,0.52053219,,test
MOL_64856,success,-9.27470878,-8.21587593,1.05883285,,test
MOL_31674,success,-9.28101821,-8.24876459,1.03225363,,test
MOL_69962,success,-8.9940239,-8.53686793,0.45715598,,test
MOL_28014,success,-8.97131417,-8.551587,0.41972717,,test
MOL_96761,success,-9.26458774,-8.25679264,1.00779509,,test
MOL_53398,success,-9.33650954,-8.08792934,1.2485802,,test
MOL_28661,success,-9.23094289,-8.27571962,0.95522327,,test
MOL_09009,success,-8.78272497,-8.75534229,0.02738268,,test
MOL_94773,success,-9.33388365,-8.09231118,1.24157248,,test
MOL_07807,success,-9.2581061,-8.23776948,1.02033661,,test
MOL_95649,success,-9.21771845,-8.28197905,0.9357394,,test
MOL_73968,success,-9.047385,-8.51283783,0.53454717,,test
MOL_84273,success,-8.91937841,-8.59858437,0.32079404,,test
MOL_04010,success,-9.38378675,-8.11538222,1.26840453,,test
MOL_60070,success,-9.49885875,-7.91149644,1.58736231,,test
MOL_75261,success,-8.80625822,-8.73379911,0.0724591,,test
MOL_84386,success,-9.41347756,-8.07239142,1.34108614,,test
MOL_54995,success,-9.19755962,-8.25827529,0.93928433,,test
MOL_70174,success,-9.32165647,-8.1085683,1.21308817,,test
MOL_81957,success,-9.25151268,-8.27946195,0.97205073,,test
MOL_28618,success,-9.25078203,-8.26696113,0.98382089,,test
MOL_67665,success,-9.4863913,-7.91201707,1.57437423,,test
MOL_99884,success,-9.15240226,-8.38410338,0.76829889,,test
MOL_85021,success,-9.29459197,-8.26302679,1.03156518,,test
MOL_63617,success,-9.13730568,-8.37481805,0.76248763,,test
MOL_21158,success,-9.22782058,-8.29792024,0.92990033,,test
MOL_84115,success,-9.21160465,-8.24260273,0.96900192,,test
MOL_81759,success,-9.09740051,-8.42424836,0.67315215,,test
MOL_03036,success,-8.76918088,-8.72158684,0.04759404,,test
MOL_50166,success,-9.31748049,-8.07629027,1.24119021,,test
MOL_14122,success,-8.98269845,-8.5173932,0.46530525,,test
MOL_12284,success,-9.38164393,-8.07179043,1.3098535,,test
MOL_25479,success,-9.45183361,-8.04014766,1.41168595,,test
MOL_55311,success,-8.9907241,-8.5256421,0.465082,,test
MOL_41086,success,-9.04957951,-8.46530602,0.58427349,,test
MOL_30009,success,-9.336135,-8.12279878,1.21333621,,test
MOL_30481,success,-9.2117867,-8.27047005,0.94131665,,test
MOL_21676,success,-9.29761593,-8.05165027,1.24596566,,test
MOL_84177,success,-8.97925765,-8.48808787,0.49116979,,test
MOL_79577,success,-8.88417168,-8.66164101,0.22253067,,test
MOL_37698,success,-9.30547427,-8.24700194,1.05847233,,test
MOL_95543,success,-9.2668176,-8.22099272,1.04582488,,test
MOL_24253,success,-9.36472913,-8.1468672,1.21786193,,test
MOL_15112,success,-9.49111562,-7.97729618,1.51381944,,test
MOL_03912,success,-9.21227563,-8.23948293,0.97279269,,test
MOL_01216,success,-8.80474256,-8.78322123,0.02152133,,test
MOL_45651,success,-8.87574536,-8.71999392,0.15575145,,test
MOL_81493,success,-9.20980861,-8.34070368,0.86910493,,test
